trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_1962855_b_33141_tn_2,,,768517,37,,0,0,23572.1023762435,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_2,11:02:00,11:02:00,835719,38,,0,0,24235.2226067618,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_2,,,768557,39,,0,0,24694.6665243141,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_2,,,768561,40,,0,0,25238.816133341,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_2,11:06:00,11:06:00,781935,41,,0,0,26072.873589715,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_2,11:13:00,11:13:00,768584,42,,0,0,27281.50572349,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,11:30:00,11:30:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768450,2,,0,0,691.863961684229,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,11:34:00,11:34:00,768458,3,,0,0,1179.92948679888,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768475,4,,0,0,2739.32626954125,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768341,5,,0,0,3220.78332687756,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,11:41:00,11:41:00,768321,6,,0,0,4509.73630678994,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768293,7,,0,0,6438.84825773613,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,11:47:00,11:47:00,781953,8,,0,0,7734.98331294659,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,781954,9,,0,0,8771.88302247415,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,11:56:00,11:56:00,768525,10,,0,0,10156.8138881281,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768507,11,,0,0,10868.659521462,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768490,12,,0,0,11191.3254374839,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768499,13,,0,0,11786.3921048244,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,781912,14,,0,0,12022.5283865779,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768553,15,,0,0,12269.8533605884,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:01:00,12:01:00,768547,16,,0,0,12646.0098733576,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768362,17,,0,0,12843.4939377175,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768360,18,,0,0,13389.7589985139,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:07:00,12:07:00,768322,19,,0,0,14655.3784260284,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768536,20,,0,0,16123.4504288204,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768278,21,,0,0,16970.3762295772,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:15:00,12:15:00,768247,22,,0,0,17702.1510271867,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768449,23,,0,0,18110.2003624622,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768253,24,,0,0,18380.7071908475,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:18:00,12:18:00,768582,25,,0,0,18777.5520956651,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,781932,26,,0,0,19087.6752981907,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768279,27,,0,0,19774.5925131492,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,781933,28,,0,0,20080.9629290913,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768295,29,,0,0,20250.492627388,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768509,30,,0,0,20598.763339767,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768506,31,,0,0,20801.4801763986,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768570,32,,0,0,21150.4390413004,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:25:00,12:25:00,768419,33,,0,0,21427.6698208685,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768160,34,,0,0,21741.4539485192,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768528,35,,0,0,22676.8275629524,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768245,36,,0,0,23225.714267457,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768517,37,,0,0,23572.1023762435,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:32:00,12:32:00,835719,38,,0,0,24235.2226067618,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768557,39,,0,0,24694.6665243141,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,,,768561,40,,0,0,25238.816133341,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:36:00,12:36:00,781935,41,,0,0,26072.873589715,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_3,12:43:00,12:43:00,768584,42,,0,0,27281.50572349,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:00:00,13:00:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768450,2,,0,0,691.863961684229,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:04:00,13:04:00,768458,3,,0,0,1179.92948679888,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768475,4,,0,0,2739.32626954125,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768341,5,,0,0,3220.78332687756,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:11:00,13:11:00,768321,6,,0,0,4509.73630678994,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768293,7,,0,0,6438.84825773613,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:17:00,13:17:00,781953,8,,0,0,7734.98331294659,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,781954,9,,0,0,8771.88302247415,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:26:00,13:26:00,768525,10,,0,0,10156.8138881281,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768507,11,,0,0,10868.659521462,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768490,12,,0,0,11191.3254374839,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768499,13,,0,0,11786.3921048244,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,781912,14,,0,0,12022.5283865779,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768553,15,,0,0,12269.8533605884,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:31:00,13:31:00,768547,16,,0,0,12646.0098733576,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768362,17,,0,0,12843.4939377175,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768360,18,,0,0,13389.7589985139,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:37:00,13:37:00,768322,19,,0,0,14655.3784260284,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768536,20,,0,0,16123.4504288204,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768278,21,,0,0,16970.3762295772,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:45:00,13:45:00,768247,22,,0,0,17702.1510271867,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768449,23,,0,0,18110.2003624622,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768253,24,,0,0,18380.7071908475,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:48:00,13:48:00,768582,25,,0,0,18777.5520956651,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,781932,26,,0,0,19087.6752981907,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768279,27,,0,0,19774.5925131492,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,781933,28,,0,0,20080.9629290913,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768295,29,,0,0,20250.492627388,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768509,30,,0,0,20598.763339767,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768506,31,,0,0,20801.4801763986,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768570,32,,0,0,21150.4390413004,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,13:55:00,13:55:00,768419,33,,0,0,21427.6698208685,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768160,34,,0,0,21741.4539485192,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768528,35,,0,0,22676.8275629524,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768245,36,,0,0,23225.714267457,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768517,37,,0,0,23572.1023762435,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,14:02:00,14:02:00,835719,38,,0,0,24235.2226067618,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768557,39,,0,0,24694.6665243141,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,,,768561,40,,0,0,25238.816133341,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,14:06:00,14:06:00,781935,41,,0,0,26072.873589715,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_4,14:13:00,14:13:00,768584,42,,0,0,27281.50572349,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,14:30:00,14:30:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768450,2,,0,0,691.863961684229,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,14:34:00,14:34:00,768458,3,,0,0,1179.92948679888,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768475,4,,0,0,2739.32626954125,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768341,5,,0,0,3220.78332687756,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,14:41:00,14:41:00,768321,6,,0,0,4509.73630678994,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768293,7,,0,0,6438.84825773613,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,14:47:00,14:47:00,781953,8,,0,0,7734.98331294659,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,781954,9,,0,0,8771.88302247415,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,14:56:00,14:56:00,768525,10,,0,0,10156.8138881281,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768507,11,,0,0,10868.659521462,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768490,12,,0,0,11191.3254374839,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768499,13,,0,0,11786.3921048244,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,781912,14,,0,0,12022.5283865779,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768553,15,,0,0,12269.8533605884,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:01:00,15:01:00,768547,16,,0,0,12646.0098733576,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768362,17,,0,0,12843.4939377175,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768360,18,,0,0,13389.7589985139,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:07:00,15:07:00,768322,19,,0,0,14655.3784260284,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768536,20,,0,0,16123.4504288204,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768278,21,,0,0,16970.3762295772,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:15:00,15:15:00,768247,22,,0,0,17702.1510271867,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768449,23,,0,0,18110.2003624622,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768253,24,,0,0,18380.7071908475,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:18:00,15:18:00,768582,25,,0,0,18777.5520956651,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,781932,26,,0,0,19087.6752981907,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768279,27,,0,0,19774.5925131492,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,781933,28,,0,0,20080.9629290913,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768295,29,,0,0,20250.492627388,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768509,30,,0,0,20598.763339767,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768506,31,,0,0,20801.4801763986,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768570,32,,0,0,21150.4390413004,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:25:00,15:25:00,768419,33,,0,0,21427.6698208685,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768160,34,,0,0,21741.4539485192,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768528,35,,0,0,22676.8275629524,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768245,36,,0,0,23225.714267457,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768517,37,,0,0,23572.1023762435,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:32:00,15:32:00,835719,38,,0,0,24235.2226067618,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768557,39,,0,0,24694.6665243141,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,,,768561,40,,0,0,25238.816133341,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:36:00,15:36:00,781935,41,,0,0,26072.873589715,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_5,15:43:00,15:43:00,768584,42,,0,0,27281.50572349,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:00:00,16:00:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768450,2,,0,0,691.863961684229,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:04:00,16:04:00,768458,3,,0,0,1179.92948679888,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768475,4,,0,0,2739.32626954125,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768341,5,,0,0,3220.78332687756,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:11:00,16:11:00,768321,6,,0,0,4509.73630678994,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768293,7,,0,0,6438.84825773613,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:17:00,16:17:00,781953,8,,0,0,7734.98331294659,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,781954,9,,0,0,8771.88302247415,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:26:00,16:26:00,768525,10,,0,0,10156.8138881281,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768507,11,,0,0,10868.659521462,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768490,12,,0,0,11191.3254374839,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768499,13,,0,0,11786.3921048244,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,781912,14,,0,0,12022.5283865779,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768553,15,,0,0,12269.8533605884,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:31:00,16:31:00,768547,16,,0,0,12646.0098733576,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768362,17,,0,0,12843.4939377175,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768360,18,,0,0,13389.7589985139,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:37:00,16:37:00,768322,19,,0,0,14655.3784260284,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768536,20,,0,0,16123.4504288204,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768278,21,,0,0,16970.3762295772,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:45:00,16:45:00,768247,22,,0,0,17702.1510271867,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768449,23,,0,0,18110.2003624622,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768253,24,,0,0,18380.7071908475,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:48:00,16:48:00,768582,25,,0,0,18777.5520956651,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,781932,26,,0,0,19087.6752981907,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768279,27,,0,0,19774.5925131492,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,781933,28,,0,0,20080.9629290913,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768295,29,,0,0,20250.492627388,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768509,30,,0,0,20598.763339767,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768506,31,,0,0,20801.4801763986,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768570,32,,0,0,21150.4390413004,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,16:55:00,16:55:00,768419,33,,0,0,21427.6698208685,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768160,34,,0,0,21741.4539485192,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768528,35,,0,0,22676.8275629524,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768245,36,,0,0,23225.714267457,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768517,37,,0,0,23572.1023762435,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,17:02:00,17:02:00,835719,38,,0,0,24235.2226067618,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768557,39,,0,0,24694.6665243141,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,,,768561,40,,0,0,25238.816133341,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,17:06:00,17:06:00,781935,41,,0,0,26072.873589715,0,,,,,1,1,,,,,,,,,,,
t_1962855_b_33141_tn_6,17:13:00,17:13:00,768584,42,,0,0,27281.50572349,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,17:30:00,17:30:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768450,2,,0,0,691.863961684229,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,17:34:00,17:34:00,768458,3,,0,0,1179.92948679888,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768475,4,,0,0,2739.32626954125,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768341,5,,0,0,3220.78332687756,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,17:41:00,17:41:00,768321,6,,0,0,4509.73630678994,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768293,7,,0,0,6438.84825773613,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,17:47:00,17:47:00,781953,8,,0,0,7734.98331294659,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,781954,9,,0,0,8771.88302247415,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,17:56:00,17:56:00,768525,10,,0,0,10156.8138881281,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768507,11,,0,0,10868.659521462,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768490,12,,0,0,11191.3254374839,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768499,13,,0,0,11786.3921048244,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,781912,14,,0,0,12022.5283865779,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768553,15,,0,0,12269.8533605884,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,18:01:00,18:01:00,768547,16,,0,0,12646.0098733576,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768362,17,,0,0,12843.4939377175,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,,,768360,18,,0,0,13389.7589985139,0,,,,,1,1,,,,,,,,,,,
t_1962856_b_33141_tn_0,18:07:00,18:07:00,768322,19,,0,0,14655.37842601,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,08:08:00,08:08:00,768419,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,,,768160,2,,0,0,311.536310021052,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,,,768528,3,,0,0,1246.90992445427,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,,,768245,4,,0,0,1795.79662895884,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,,,768517,5,,0,0,2142.18473774537,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,08:15:00,08:15:00,835719,6,,0,0,2805.30496826364,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,,,768557,7,,0,0,3264.74888581595,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,,,768561,8,,0,0,3808.89849484288,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,08:19:00,08:19:00,781935,9,,0,0,4642.95595121689,0,,,,,1,1,,,,,,,,,,,
t_1962857_b_33141_tn_0,08:23:00,08:23:00,768584,10,,0,0,5851.58808499,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,06:45:00,06:45:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768450,2,,0,0,691.863961684229,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768548,3,,0,0,1537.78143325463,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768292,4,,0,0,2457.18853588212,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768523,5,,0,0,2826.86734799746,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768529,6,,0,0,3136.64149225675,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,06:55:00,06:55:00,768322,7,,0,0,3824.96846322108,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768255,8,,0,0,4805.04673223054,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768534,9,,0,0,5260.83027246643,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,07:01:00,07:01:00,768537,10,,0,0,5607.56031580622,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,781937,11,,0,0,6216.89970636037,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768524,12,,0,0,6445.63039963084,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768515,13,,0,0,7011.08455641253,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,07:10:00,07:10:00,768525,14,,0,0,7573.87076770722,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,781953,15,,0,0,10091.147648939,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,07:17:00,07:17:00,781954,16,,0,0,11127.0354433169,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768554,17,,0,0,11759.6813912292,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768550,18,,0,0,12188.977412122,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768549,19,,0,0,12648.2263260061,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768257,20,,0,0,13135.1217193386,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,07:24:00,07:24:00,768324,21,,0,0,14088.6226512309,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768522,22,,0,0,14771.1869275984,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768527,23,,0,0,15115.7042787476,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768536,24,,0,0,15513.8758429499,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,,,768278,25,,0,0,16357.1756383564,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_1,07:33:00,07:33:00,768584,26,,0,0,17680.16412605,0,,,,,1,1,,,,,,,,,,,
t_1962858_b_33141_tn_10,11:15:00,11:15:00,768584,1,,0,0,0,0,,,,,1,1,,,,,,,,,,,
