stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,agency_raw_name,osm_node_id,shst_node_id,trip_id,model_node_id
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,201532,5265987
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,201534,5265987
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,202432,5265987
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,202433,5265987
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,202437,5265987
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,202442,5265987
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,202840,5265987
610,7134,CENTER & HARDING FS SB,CENTER ST & HARDING WY,37.967264,-121.295113,,,,,sjrtd_2015_0127,90879657.0,f1bd4dd49e11c2467aad1cee5b2a93a2,202843,5265987
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,201529,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,201532,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,201534,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,202432,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,202433,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,202437,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,202442,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,202840,5268460
613,3603,CENTER & ACACIA FS SB,CENTER ST & ACACIA ST,37.962358,-121.293777,,,,,sjrtd_2015_0127,90941650.0,d1464740555e5fa3dcff51be872abc98,202843,5268460
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,201529,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,201532,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,201534,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,202432,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,202433,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,202437,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,202442,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,202840,5268467
614,3604,CENTER & FLORA,CENTER ST & FLORA ST,37.960466,-121.293236,,,,,sjrtd_2015_0127,90924033.0,7dba0748854b71716189b1bebf92635e,202843,5268467
619,3610,STANISLAUS & LAFAYETTE FS SB,STANISLAUS ST & LAFAYETTE ST,37.951066,-121.281145,,,,,sjrtd_2015_0127,90759821.0,5f38ca0de077c546b92f6c6b5f991141,202286,5279659
619,3610,STANISLAUS & LAFAYETTE FS SB,STANISLAUS ST & LAFAYETTE ST,37.951066,-121.281145,,,,,sjrtd_2015_0127,90759821.0,5f38ca0de077c546b92f6c6b5f991141,202290,5279659
619,3610,STANISLAUS & LAFAYETTE FS SB,STANISLAUS ST & LAFAYETTE ST,37.951066,-121.281145,,,,,sjrtd_2015_0127,90759821.0,5f38ca0de077c546b92f6c6b5f991141,202291,5279659
622,3611,STANISLAUS & WORTH NS SB,STANISLAUS ST & WORTH ST,37.945142,-121.279499,,,,,sjrtd_2015_0127,90891665.0,8864e4f0d09bec9934888bdc171333b9,202286,5271244
622,3611,STANISLAUS & WORTH NS SB,STANISLAUS ST & WORTH ST,37.945142,-121.279499,,,,,sjrtd_2015_0127,90891665.0,8864e4f0d09bec9934888bdc171333b9,202290,5271244
622,3611,STANISLAUS & WORTH NS SB,STANISLAUS ST & WORTH ST,37.945142,-121.279499,,,,,sjrtd_2015_0127,90891665.0,8864e4f0d09bec9934888bdc171333b9,202291,5271244
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,201578,5273402
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,201580,5273402
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,202957,5273402
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,201576,5273402
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,202072,5273402
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,202080,5273402
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,202085,5273402
630,7135,RALPH & AIRPORT FS EB,RALPH AVE & AIRPORT WY,37.920153,-121.261747,,,,,sjrtd_2015_0127,90913079.0,e2f6076c58582d243480c04e666f4d84,202070,5273402
632,3617,RALPH & ANNE NS EB,RALPH AVE & ANNE ST,37.921242,-121.257487,,,,,sjrtd_2015_0127,90857958.0,7ad3cdb8e2e5965e2047dd7b36e3e97d,201578,5265047
632,3617,RALPH & ANNE NS EB,RALPH AVE & ANNE ST,37.921242,-121.257487,,,,,sjrtd_2015_0127,90857958.0,7ad3cdb8e2e5965e2047dd7b36e3e97d,201580,5265047
632,3617,RALPH & ANNE NS EB,RALPH AVE & ANNE ST,37.921242,-121.257487,,,,,sjrtd_2015_0127,90857958.0,7ad3cdb8e2e5965e2047dd7b36e3e97d,202957,5265047
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,201578,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202794,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202796,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202798,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202891,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202957,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202072,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202080,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202085,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202070,5279225
634,3619,B STREET & RALPH FS NB,"""B"" ST & RALPH AVE",37.923,-121.250952,,,,,sjrtd_2015_0127,90914175.0,2f8baa0267ecb4b63944adacc22ec1c7,202062,5279225
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,201543,5287711
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,201544,5287711
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,201545,5287711
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,202258,5287711
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,202259,5287711
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,202263,5287711
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,202268,5287711
639,3406,8TH ST & LAGUNA CIRCLE NS/EB,,37.926619,-121.306092,,,,,sjrtd_2015_0127,90957054.0,f28a7d277dbd933158912f0117426d8a,202270,5287711
640,7104,8TH & ARGONAUT FS WB,8TH ST & ARGONAUT ST,37.926656,-121.302922,,,,,sjrtd_2015_0127,90978351.0,e1784a465d93e97f734fb075c469406e,201543,5270083
640,7104,8TH & ARGONAUT FS WB,8TH ST & ARGONAUT ST,37.926656,-121.302922,,,,,sjrtd_2015_0127,90978351.0,e1784a465d93e97f734fb075c469406e,201544,5270083
640,7104,8TH & ARGONAUT FS WB,8TH ST & ARGONAUT ST,37.926656,-121.302922,,,,,sjrtd_2015_0127,90978351.0,e1784a465d93e97f734fb075c469406e,201545,5270083
