route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
1206,c_23877_b_33141_d_31,t_1962905_b_33141_tn_14,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_31,t_1962905_b_33141_tn_15,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_31,t_1962905_b_33141_tn_16,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_31,t_1962905_b_33141_tn_17,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_31,t_1962905_b_33141_tn_7,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_31,t_1962905_b_33141_tn_8,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_31,t_1962905_b_33141_tn_9,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_8,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962798_b_33141_tn_0,,,0,,p_111361,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962800_b_33141_tn_0,,,0,,p_111362,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_1,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_10,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_11,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_12,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_2,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_3,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_4,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_5,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_9,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_6,,,0,,p_3388,,,,,,,,,,,,
1206,c_23877_b_33141_d_96,t_1962906_b_33141_tn_7,,,0,,p_3388,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_4,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_1,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_10,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_11,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_12,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_13,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_14,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_15,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_16,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_17,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_18,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_19,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_2,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_3,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_5,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_6,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_7,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_8,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962813_b_33141_tn_9,,,0,,p_3428,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962814_b_33141_tn_1,,,0,,p_3407,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962814_b_33141_tn_2,,,0,,p_3407,,,,,,,,,,,,
1207,c_23877_b_33141_d_31,t_1962815_b_33141_tn_0,,,0,,p_3427,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963104_b_33141_tn_0,,Merced College,0,174395,p_1303772,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963096_b_33141_tn_0,,Merced College,0,174395,p_1303782,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963097_b_33141_tn_0,,Merced College,0,174394,p_1303778,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963098_b_33141_tn_0,,Merced College,0,174395,p_1303778,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963099_b_33141_tn_0,,Merced College,0,174394,p_1303778,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963100_b_33141_tn_0,,Merced College,0,174395,p_1303778,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963101_b_33141_tn_0,,Merced College,0,174394,p_1303778,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963102_b_33141_tn_0,,Merced College,0,174395,p_1303778,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963103_b_33141_tn_0,,Merced College,0,174394,p_1303778,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963112_b_33141_tn_0,,Livingston,1,174394,p_1303786,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963105_b_33141_tn_0,,Livingston,1,174394,p_1303777,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963106_b_33141_tn_0,,Livingston,1,174395,p_1303776,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963107_b_33141_tn_0,,Livingston,1,174394,p_1303776,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963108_b_33141_tn_0,,Livingston,1,174395,p_1303776,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963109_b_33141_tn_0,,Livingston,1,174394,p_1303776,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963110_b_33141_tn_0,,Livingston,1,174395,p_1303776,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963111_b_33141_tn_0,,Livingston,1,174394,p_1303776,,,,,,,,,,,,
1208,c_23877_b_33141_d_31,t_1963113_b_33141_tn_0,,Livingston,1,174395,p_1303776,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963119_b_33141_tn_0,,Merced College,0,174394,p_1303784,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963121_b_33141_tn_0,,Merced College,0,174394,p_1303784,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963118_b_33141_tn_0,,Merced College,0,174394,p_1303784,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963120_b_33141_tn_0,,Merced College,0,174394,p_1303784,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963115_b_33141_tn_0,,Livingston,1,174394,p_1303781,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963116_b_33141_tn_0,,Livingston,1,174394,p_1303781,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963117_b_33141_tn_0,,Livingston,1,174394,p_1303781,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1962864_b_33141_tn_0,,Livingston,1,174394,p_1303780,,,,,,,,,,,,
1208,c_23877_b_33141_d_96,t_1963114_b_33141_tn_0,,Livingston,1,174394,p_1303781,,,,,,,,,,,,
1210,c_23877_b_33141_d_31,t_1962893_b_33141_tn_1,,,0,,p_3423,,,,,,,,,,,,
1210,c_23877_b_33141_d_31,t_1962889_b_33141_tn_0,,,0,,p_3424,,,,,,,,,,,,
1210,c_23877_b_33141_d_31,t_1962890_b_33141_tn_0,,,0,,p_3424,,,,,,,,,,,,
1210,c_23877_b_33141_d_31,t_1962891_b_33141_tn_0,,,0,,p_3424,,,,,,,,,,,,
1210,c_23877_b_33141_d_31,t_1962892_b_33141_tn_0,,,0,,p_3447,,,,,,,,,,,,
1210,c_23877_b_33141_d_31,t_1962893_b_33141_tn_2,,,0,,p_3423,,,,,,,,,,,,
1210,c_23877_b_33141_d_32,t_1962904_b_33141_tn_2,,,0,,p_3426,,,,,,,,,,,,
1210,c_23877_b_33141_d_32,t_1962829_b_33141_tn_0,,,0,,p_3425,,,,,,,,,,,,
1210,c_23877_b_33141_d_32,t_1962830_b_33141_tn_0,,,0,,p_3446,,,,,,,,,,,,
1210,c_23877_b_33141_d_32,t_1962904_b_33141_tn_1,,,0,,p_3426,,,,,,,,,,,,
1210,c_23877_b_33141_d_64,t_1962902_b_33141_tn_0,,,0,,p_3447,,,,,,,,,,,,
1210,c_23877_b_33141_d_64,t_1962900_b_33141_tn_0,,,0,,p_3424,,,,,,,,,,,,
1210,c_23877_b_33141_d_64,t_1962901_b_33141_tn_0,,,0,,p_3424,,,,,,,,,,,,
1210,c_23877_b_33141_d_64,t_1962903_b_33141_tn_0,,,0,,p_3423,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_10,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_1,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_11,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_12,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_13,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_2,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_3,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_4,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_5,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_6,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_7,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_8,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962869_b_33141_tn_9,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962873_b_33141_tn_0,,,0,,p_3361,,,,,,,,,,,,
1211,c_23877_b_33141_d_31,t_1962877_b_33141_tn_0,,,0,,p_3393,,,,,,,,,,,,
1211,c_23877_b_33141_d_96,t_1962888_b_33141_tn_0,,,0,,p_3393,,,,,,,,,,,,
1211,c_23877_b_33141_d_96,t_1962880_b_33141_tn_0,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_96,t_1962881_b_33141_tn_0,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_96,t_1962882_b_33141_tn_0,,,0,,p_3395,,,,,,,,,,,,
1211,c_23877_b_33141_d_96,t_1962883_b_33141_tn_0,,,0,,p_3393,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962832_b_33141_tn_2,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962833_b_33141_tn_1,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962833_b_33141_tn_2,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962834_b_33141_tn_1,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962834_b_33141_tn_2,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962835_b_33141_tn_1,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962835_b_33141_tn_2,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962842_b_33141_tn_1,,,0,,p_111413,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962842_b_33141_tn_2,,,0,,p_111413,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962874_b_33141_tn_0,,,0,,p_111416,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962845_b_33141_tn_0,,,0,,p_3397,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962831_b_33141_tn_1,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962907_b_33141_tn_0,,,0,,p_3363,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962831_b_33141_tn_2,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_31,t_1962832_b_33141_tn_1,,,0,,p_3398,,,,,,,,,,,,
1212,c_23877_b_33141_d_96,t_1962803_b_33141_tn_0,,,0,,p_111425,,,,,,,,,,,,
1212,c_23877_b_33141_d_96,t_1962796_b_33141_tn_0,,,0,,p_3396,,,,,,,,,,,,
1212,c_23877_b_33141_d_96,t_1962801_b_33141_tn_1,,,0,,p_111425,,,,,,,,,,,,
1212,c_23877_b_33141_d_96,t_1962801_b_33141_tn_2,,,0,,p_111425,,,,,,,,,,,,
1212,c_23877_b_33141_d_96,t_1962802_b_33141_tn_0,,,0,,p_111425,,,,,,,,,,,,
1212,c_23877_b_33141_d_96,t_1962804_b_33141_tn_0,,,0,,p_111429,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963139_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963142_b_33141_tn_0,,Merced Transpo,0,160756,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963141_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963140_b_33141_tn_0,,Merced Transpo,0,160756,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963133_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963134_b_33141_tn_0,,Merced Transpo,0,160756,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963135_b_33141_tn_0,,Merced Transpo,0,160756,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963136_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963137_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963138_b_33141_tn_0,,Merced Transpo,0,160756,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963129_b_33141_tn_0,,Los Banos,1,160756,p_1303793,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963123_b_33141_tn_0,,Los Banos,1,160755,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963124_b_33141_tn_0,,Los Banos,1,160755,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963130_b_33141_tn_0,,Los Banos,1,160755,p_1303793,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963131_b_33141_tn_0,,Los Banos,1,160755,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963132_b_33141_tn_0,,Los Banos,1,160756,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963125_b_33141_tn_0,,Los Banos,1,160755,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963126_b_33141_tn_0,,Los Banos,1,160756,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963127_b_33141_tn_0,,Los Banos,1,160756,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_31,t_1963128_b_33141_tn_0,,Los Banos,1,160756,p_1303788,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963144_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963145_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963146_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963147_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963148_b_33141_tn_0,,Merced Transpo,0,160755,p_1303791,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963149_b_33141_tn_0,,Los Banos,1,160755,p_1303793,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963152_b_33141_tn_0,,Los Banos,1,160755,p_1303793,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963151_b_33141_tn_0,,Los Banos,1,160755,p_1303793,,,,,,,,,,,,
1881,c_23877_b_33141_d_96,t_1963150_b_33141_tn_0,,Los Banos,1,160755,p_1303793,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962806_b_33141_tn_0,,,0,,p_3383,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_7,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_8,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_9,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962807_b_33141_tn_1,,,0,,p_3364,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962807_b_33141_tn_2,,,0,,p_3364,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_1,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_10,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_11,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_2,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_3,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_4,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_5,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_31,t_1962805_b_33141_tn_6,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_96,t_1962811_b_33141_tn_0,,,0,,p_3383,,,,,,,,,,,,
4696,c_23877_b_33141_d_96,t_1962810_b_33141_tn_0,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_96,t_1962809_b_33141_tn_0,,,0,,p_3385,,,,,,,,,,,,
4696,c_23877_b_33141_d_96,t_1962812_b_33141_tn_0,,,0,,p_3364,,,,,,,,,,,,
4696,c_23877_b_33141_d_96,t_1962808_b_33141_tn_0,,,0,,p_3385,,,,,,,,,,,,
